time,A,B,C
5/22/2015 15:00,1462.288696,4477.127441,948.1325684
5/22/2015 15:15,1472.532471,4444.005859,925.1695557
5/22/2015 15:30,1466.768066,4473.85791,925.1695557
5/22/2015 15:45,1461.002075,4457.310059,925.1695557
5/22/2015 16:00,1475.118286,4414.346191,948.1325684
5/22/2015 16:15,1480.939941,4414.346191,924.3570557
5/22/2015 16:30,1491.124023,4323.413086,921.5302734
5/22/2015 16:45,1491.910889,4323.413086,918.9876099
5/22/2015 17:00,1485.160278,4323.413086,958.4526367
5/22/2015 17:15,1485.160278,4374.820801,910.5421753
5/22/2015 17:30,1470.668335,4386.535645,902.5455933
5/22/2015 17:45,1485.113037,4416.660156,929.690979
5/22/2015 18:00,1485.113037,4416.660156,924.057312
5/22/2015 18:15,1493.779541,4444.902832,888.0531006
5/22/2015 18:30,1497.16687,4444.902832,924.057312
5/22/2015 18:45,1502.631104,4430.877441,933.8921509
5/22/2015 19:00,1502.631104,4426.344238,928.2330322
5/22/2015 19:15,1495.609497,4385.063477,925.0563965
5/22/2015 19:30,1491.287598,4356.570801,925.0563965
5/22/2015 19:45,1473.110107,4353.319824,903.9385986
5/22/2015 20:00,1472.779663,4339.005371,884.5830688
5/22/2015 20:15,1459.997559,4365.02002,876.3798828
5/22/2015 20:30,1443.900269,4374.471191,876.3798828
5/22/2015 20:45,1419.208008,4374.471191,894.4337158
5/22/2015 21:00,1413.588379,4377.174316,894.4337158
5/22/2015 21:15,1389.564209,4360.577148,888.6547241
5/22/2015 21:30,1375.68396,4311.441895,877.5939941
5/22/2015 21:45,1391.365967,4324.688965,860.2506104
5/22/2015 22:00,1388.236328,4241.602051,860.2506104
5/22/2015 22:15,1388.236328,4234.578125,860.2506104
5/22/2015 22:30,1375.452393,4217.959961,822.9668579
5/22/2015 22:45,1365.643433,4210.911133,815.9137573
5/22/2015 23:00,1338.921143,4189.336426,772.8164063
5/22/2015 23:15,1304.031738,4044.126953,758.6672974
5/22/2015 23:30,1283.239136,3991.958008,758.6672974
5/22/2015 23:45,1292.74353,3949.29126,757.9432373
5/23/2015 0:00,1288.82019,3900.149902,704.1830444
5/23/2015 0:15,1283.789063,3803.141357,685.1158447
5/23/2015 0:30,1283.789063,3739.109131,653.0332642
5/23/2015 0:45,1275.922974,3683.91748,653.0332642
5/23/2015 1:00,1252.480957,3657.298828,643.0870972
5/23/2015 1:15,1255.024292,3618.127686,643.0870972
5/23/2015 1:30,1255.024292,3587.023438,653.0332642
5/23/2015 1:45,1260.983521,3570.40332,656.637085
5/23/2015 2:00,1274.250732,3548.626953,641.927002
5/23/2015 2:15,1274.250732,3511.810059,601.4279175
5/23/2015 2:30,1274.250732,3509.625244,560.4932251
5/23/2015 2:45,1255.71582,3489.304688,560.4932251
5/23/2015 3:00,1243.51123,3469.567627,556.5300903
5/23/2015 3:15,1243.51123,3469.567627,557.2109985
5/23/2015 3:30,1248.871704,3469.567627,557.2109985
5/23/2015 3:45,1269.933716,3430.523438,555.9677734
5/23/2015 4:00,1293.5448,3430.523438,522.923584
5/23/2015 4:15,1313.780151,3429.052002,522.923584
5/23/2015 4:30,1343.554077,3418.213623,520.8046265
5/23/2015 4:45,1343.554077,3405.172363,520.8046265
5/23/2015 5:00,1343.554077,3420.530273,522.6417847
5/23/2015 5:15,1345.577515,3410.533447,533.9649048
5/23/2015 5:30,1375.004761,3455.723633,544.6515503
5/23/2015 5:45,1444.807007,3462.763184,544.6515503
5/23/2015 6:00,1503.918579,3476.578613,537.2122192
5/23/2015 6:15,1504.241211,3478.755371,537.2122192
5/23/2015 6:30,1517.05835,3515.355225,553.3421631
5/23/2015 6:45,1517.05835,3665.397461,558.3188477
5/23/2015 7:00,1509.609497,3748.901855,616.5942993
5/23/2015 7:15,1509.609497,3912.562012,634.8103638
5/23/2015 7:30,1515.480347,3965.655273,642.8960571
5/23/2015 7:45,1554.111328,4070.224854,645.5925903
5/23/2015 8:00,1554.111328,4148.709473,650.3654785
5/23/2015 8:15,1557.995117,4231.667969,675.0673218
5/23/2015 8:30,1554.775513,4343.302734,736.7827759
5/23/2015 8:45,1550.330322,4492.712402,776.0014648
5/23/2015 9:00,1535.147583,4545.749023,811.5739746
5/23/2015 9:15,1530.141479,4599.708984,851.9955444
5/23/2015 9:30,1527.77002,4736.445801,855.1734009
5/23/2015 9:45,1527.77002,4736.445801,865.3091431
5/23/2015 10:00,1530.141479,4736.445801,895.7902222
5/23/2015 10:15,1553.046997,4707.988281,907.3584595
5/23/2015 10:30,1524.778931,4673.803711,917.3842773
5/23/2015 10:45,1524.778931,4678.658203,926.2020874
5/23/2015 11:00,1502.729004,4678.658203,926.2020874
5/23/2015 11:15,1502.729004,4686.303711,960.4187012
5/23/2015 11:30,1465.942505,4659.819824,968.8989868
5/23/2015 11:45,1474.556274,4673.653809,979.5547485
5/23/2015 12:00,1463.070557,4673.653809,979.5547485
5/23/2015 12:15,1463.070557,4673.653809,995.0824585
5/23/2015 12:30,1429.220825,4824.59375,979.1694336
5/23/2015 12:45,1414.001587,5028.684082,942.1713867
5/23/2015 13:00,1414.001587,5028.684082,942.1713867
5/23/2015 13:15,1414.001587,5028.684082,942.1713867
5/23/2015 13:30,1440.160278,5021.261719,942.1713867
5/23/2015 13:45,1440.160278,4926.450195,943.3059082
5/23/2015 14:00,1440.160278,4907.504395,943.3059082
5/23/2015 14:15,1438.729248,4772.032715,937.2344971
5/23/2015 14:30,1432.177002,4698.734863,943.3059082
5/23/2015 14:45,1431.23877,4686.275879,896.5028687
5/23/2015 15:00,1445.227783,4640.577637,878.7027588
5/23/2015 15:15,1450.93457,4602.611328,873.2423706
5/23/2015 15:30,1451.024292,4617.880371,872.006958
5/23/2015 15:45,1436.979248,4593.181152,872.006958
5/23/2015 16:00,1436.024902,4566.31543,869.2838745
5/23/2015 16:15,1417.376953,4549.852051,878.2288818
5/23/2015 16:30,1411.636963,4558.902832,866.5629883
5/23/2015 16:45,1419.732544,4542.731445,905.8366089
5/23/2015 17:00,1420.459961,4558.902832,859.6397095
5/23/2015 17:15,1430.642578,4569.94873,897.5314941
5/23/2015 17:30,1445.724609,4566.730957,878.5177002
5/23/2015 17:45,1464.826294,4524.853027,878.5177002
5/23/2015 18:00,1467.763916,4533.407227,852.3859253
5/23/2015 18:15,1464.60083,4533.407227,843.1167603
5/23/2015 18:30,1533.647949,4457.217285,843.1167603
5/23/2015 18:45,1538.936157,4434.417969,837.7667847
5/23/2015 19:00,1524.612061,4467.094727,843.3208008
5/23/2015 19:15,1538.936157,4467.094727,843.3208008
5/23/2015 19:30,1531.558716,4485.388672,837.9695435
5/23/2015 19:45,1501.413208,4522.328613,837.2910767
5/23/2015 20:00,1497.728027,4682.782227,858.7317505
5/23/2015 20:15,1483.413452,4888.315918,845.3150635
5/23/2015 20:30,1482.058105,4950.610352,848.0444946
5/23/2015 20:45,1482.058105,4950.610352,861.4732666
5/23/2015 21:00,1482.058105,4846.470215,848.0444946
5/23/2015 21:15,1466.033081,4751.154785,833.4157715
5/23/2015 21:30,1453.177246,4584.775879,836.0567627
5/23/2015 21:45,1444.321045,4512.009766,841.3461914
5/23/2015 22:00,1434.520386,4512.009766,812.362793
5/23/2015 22:15,1434.520386,4498.195313,812.362793
5/23/2015 22:30,1413.320679,4508.010254,786.3756104
5/23/2015 22:45,1422.969116,4481.313965,786.3756104
5/23/2015 23:00,1392.062622,4461.547852,762.8572388
5/23/2015 23:15,1400.429565,4385.272461,743.3067627
5/23/2015 23:30,1377.104004,4325.882324,731.1611938
5/23/2015 23:45,1377.104004,4278.42334,656.411438
5/24/2015 0:00,1376.328003,4215.001465,635.5661011
5/24/2015 0:15,1370.481201,4177.035645,635.5661011
5/24/2015 0:30,1363.169556,4125.217285,620.8598022
5/24/2015 0:45,1349.308472,4091.077881,613.6290283
5/24/2015 1:00,1342.246094,4046.898926,590.7350464
5/24/2015 1:15,1347.714111,3948.63208,563.3929443
5/24/2015 1:30,1347.714111,3941.591553,554.2711792
5/24/2015 1:45,1364.485352,3917.232178,554.2711792
5/24/2015 2:00,1366.813965,3870.487305,548.2283325
5/24/2015 2:15,1366.813965,3815.20874,548.2283325
5/24/2015 2:30,1353.242188,3808.1521,548.2283325
5/24/2015 2:45,1354.248535,3800.368164,534.3596191
5/24/2015 3:00,1353.681274,3750.067627,534.2039795
5/24/2015 3:15,1353.681274,3746.344238,534.2039795
5/24/2015 3:30,1371.516113,3708.640137,536.4576416
5/24/2015 3:45,1398.071167,3708.640137,536.4576416
5/24/2015 4:00,1411.022583,3697.643555,537.5178833
5/24/2015 4:15,1419.654297,3691.729248,566.1532593
5/24/2015 4:30,1423.969238,3691.729248,543.8388062
5/24/2015 4:45,1446.858765,3713.377441,543.8388062
5/24/2015 5:00,1449.503174,3696.056152,582.3778687
5/24/2015 5:15,1472.942383,3711.443604,588.2408447
5/24/2015 5:30,1518.39978,3724.626953,588.2408447
5/24/2015 5:45,1557.292114,3827.016602,598.9251709
5/24/2015 6:00,1584.783325,3803.48291,598.9251709
5/24/2015 6:15,1586.278076,3824.521729,601.7575073
5/24/2015 6:30,1599.824341,3834.886719,633.0026855
5/24/2015 6:45,1602.455688,3876.835449,664.6713257
5/24/2015 7:00,1603.69397,4003.942383,689.753418
5/24/2015 7:15,1618.979492,4157.466797,753.614624
5/24/2015 7:30,1697.275269,4200.739258,800.0545044
5/24/2015 7:45,1704.692383,4277.63916,873.4176636
5/24/2015 8:00,1704.692383,4362.336426,1011.514954
5/24/2015 8:15,1659.74292,4523.144043,1037.827515
5/24/2015 8:30,1659.74292,4629.375488,1049.014893
5/24/2015 8:45,1654.992065,4771.474609,1037.827515
5/24/2015 9:00,1660.349976,4811.962891,1047.437256
5/24/2015 9:15,1699.191162,4837.3125,1105.828857
5/24/2015 9:30,1693.007813,4882.085449,1105.828857
5/24/2015 9:45,1692.715942,4889.141602,1072.895996
5/24/2015 10:00,1611.025391,4879.402344,1072.895996
5/24/2015 10:15,1581.593872,4893.459961,1065.405762
5/24/2015 10:30,1568.025757,4893.459961,1065.405762
5/24/2015 10:45,1568.025757,4893.459961,1067.5
5/24/2015 11:00,1578.630859,4872.790527,1129.214355
5/24/2015 11:15,1606.235352,4842.290527,1129.214355
5/24/2015 11:30,1606.235352,4842.290527,1129.214355
5/24/2015 11:45,1591.292603,4966.217285,1053.634521
5/24/2015 12:00,1578.386597,4985.475586,1040.222412
5/24/2015 12:15,1589.489746,4985.475586,1040.222412
5/24/2015 12:30,1589.489746,4969.945801,1041.025757
5/24/2015 12:45,1604.276489,4888.489746,1041.025757
5/24/2015 13:00,1606.815552,4829.19873,1028.458008
5/24/2015 13:15,1619.851929,4829.19873,1032.655273
5/24/2015 13:30,1636.961914,4848.01709,1028.458008
5/24/2015 13:45,1613.566284,5195.24707,1008.621277
5/24/2015 14:00,1610.80896,5187.024414,1008.621277
5/24/2015 14:30,1610.661255,5171.994629,1026.046509
5/24/2015 14:45,1612.168701,5141.534668,999.289856
5/24/2015 15:00,1612.168701,5132.216797,998.0611572
5/24/2015 15:15,1605.401733,5070.45166,980.402832
5/24/2015 15:30,1600.361206,5063.925293,970.0205078
5/24/2015 15:45,1588.645386,5054.193359,970.0205078
5/24/2015 16:00,1588.645386,4999.847656,978.5568237
5/24/2015 16:15,1588.645386,4981.556152,967.1791992
5/24/2015 16:30,1588.837891,4967.786621,967.1791992
5/24/2015 16:45,1590.324951,4896.47998,882.7062988
5/24/2015 17:00,1618.977173,4808.271484,881.2025757
5/24/2015 17:15,1585.276001,4798.038574,881.2025757
5/24/2015 17:30,1579.345947,4790.132813,882.7062988
5/24/2015 17:45,1591.898193,4783.141602,881.2025757
5/24/2015 18:00,1599.377197,4778.47998,898.9122925
5/24/2015 18:15,1599.377197,4749.972168,940.7344971
5/24/2015 18:30,1613.586182,4745.796875,940.7344971
5/24/2015 18:45,1613.586182,4735.000488,960.6847534
5/24/2015 19:00,1613.586182,4732.655273,994.4525146
5/24/2015 19:15,1582.054077,4730.309082,994.4525146
5/24/2015 19:30,1568.262817,4725.615234,966.3772583
5/24/2015 19:45,1568.262817,4749.56543,962.8099365
5/24/2015 20:00,1569.871094,4751.577637,962.8099365
5/24/2015 20:15,1590.784912,4749.220703,962.8099365
5/24/2015 20:30,1608.933716,4777.481445,997.5383911
5/24/2015 20:45,1608.933716,4780.20166,997.5383911
5/24/2015 21:00,1559.528809,4772.775391,998.9837646
5/24/2015 21:15,1519.897583,4797.473633,994.663208
5/24/2015 21:30,1504.462646,4792.709961,955.5579834
5/24/2015 21:45,1503.777466,4750.10498,947.107605
5/24/2015 22:00,1483.098755,4712.107422,935.6774292
5/24/2015 22:15,1462.181885,4696.384766,924.6817627
5/24/2015 22:30,1459.566406,4577.254395,923.4589233
5/24/2015 22:45,1452.38916,4479.209961,908.6425781
5/24/2015 23:00,1418.609009,4429.54834,881.6629639
5/24/2015 23:15,1422.221313,4368.921875,894.6619263
5/24/2015 23:30,1407.824341,4273.212891,876.2301636
5/24/2015 23:45,1398.441406,4218.221191,855.6465454
5/25/2015 0:00,1399.80542,4199.521973,812.3417969
5/25/2015 0:15,1399.80542,4099.20166,780.3179932
5/25/2015 0:30,1399.80542,3991.834961,759.8283691
5/25/2015 0:45,1371.441772,3956.980469,747.1209106
5/25/2015 1:00,1358.268066,3921.048096,728.4781494
5/25/2015 1:15,1348.261597,3886.002197,703.4940186
5/25/2015 1:30,1354.327148,3851.148193,663.6220093
5/25/2015 1:45,1354.327148,3784.406738,663.6220093
5/25/2015 2:00,1362.723999,3766.958496,663.6220093
5/25/2015 2:15,1369.338379,3754.532471,700.5081787
5/25/2015 2:30,1382.236084,3729.644287,781.2145386
5/25/2015 2:45,1359.754272,3754.780273,800.8391724
5/25/2015 3:00,1353.204468,3745.356445,813.673645
5/25/2015 3:15,1359.754272,3696.55127,814.5990601
5/25/2015 3:30,1368.001587,3681.958252,826.8154297
5/25/2015 3:45,1382.436035,3696.335449,870.2918701
5/25/2015 4:00,1406.182007,3679.776367,891.2877197
5/25/2015 4:15,1413.247314,3694.853027,923.0469971
5/25/2015 4:30,1415.776611,3710.120605,928.7943115
5/25/2015 4:45,1416.931763,3710.120605,882.3900757
5/25/2015 5:00,1442.193237,3710.18457,929.5239868
5/25/2015 5:15,1471.561401,3738.849365,929.5239868
5/25/2015 5:30,1507.742554,3804.196777,955.5584106
5/25/2015 5:45,1528.435425,3855.414795,986.8513794
5/25/2015 6:00,1529.883545,3874.866699,986.8513794
5/25/2015 6:15,1536.599487,3922.621826,958.8308716
5/25/2015 6:30,1538.053711,3974.74292,986.8513794
5/25/2015 6:45,1549.723633,4044.161621,995.2965698
5/25/2015 7:00,1568.718872,4254.404297,1061.807251
5/25/2015 7:15,1588.662354,4409.55957,1150.661133
5/25/2015 7:30,1608.453125,4450.797852,1265.613892
5/25/2015 7:45,1652.614624,4552.138184,1315.723022
5/25/2015 8:00,1664.571411,4631.802734,1435.412231
5/25/2015 8:15,1655.664673,4754.379395,1557.478394
5/25/2015 8:30,1657.29834,4823.535645,1684.945801
5/25/2015 8:45,1664.320435,4919.99707,1830.146484
5/25/2015 9:00,1657.29834,5064.120117,1830.146484
5/25/2015 9:15,1664.379761,5126.102051,1830.146484
5/25/2015 9:30,1664.514526,5145.980469,1760.512573
5/25/2015 9:45,1650.692139,5188.404785,1760.512573
5/25/2015 10:00,1630.061279,5246.681152,1736.236938
5/25/2015 10:15,1622.415161,5250.88623,1752.952759
5/25/2015 10:30,1594.581543,5290.803223,1763.610962
5/25/2015 10:45,1594.35022,5320.979492,1752.728271
5/25/2015 11:00,1594.581543,5326.313965,1769.464844
5/25/2015 11:15,1624.76001,5286.034668,1764.165405
5/25/2015 11:30,1588.461914,5292.022949,1743.015625
5/25/2015 11:45,1590.827026,5280.333008,1721.915283
5/25/2015 12:00,1590.208008,5258.477539,1692.915771
5/25/2015 12:15,1589.339722,5192.879883,1692.915771
5/25/2015 12:30,1577.250854,5178.38916,1693.762573
5/25/2015 12:45,1581.678711,5074.561035,1743.902344
5/25/2015 13:00,1581.678711,4994.150391,1743.902344
5/25/2015 13:15,1581.678711,4912.265137,1743.902344
5/25/2015 13:30,1576.027344,4903.492188,1837.124268
5/25/2015 13:45,1559.290039,4829.26123,1837.124268
5/25/2015 14:00,1522.582886,4714.774902,1767.057495
5/25/2015 14:15,1511.630737,4683.501953,1767.057495
5/25/2015 14:30,1511.630737,4670.179688,1767.057495
5/25/2015 14:45,1503.490845,4613.274902,1704.509399
5/25/2015 15:00,1488.729004,4590.780273,1690.549561
5/25/2015 15:15,1508.733521,4590.780273,1682.874146
5/25/2015 15:30,1494.471191,4590.780273,1669.001465
5/25/2015 15:45,1494.471191,4590.780273,1694.948486
5/25/2015 16:00,1522.247314,4497.868164,1712.447144
5/25/2015 16:15,1524.341553,4493.241211,1719.146973
5/25/2015 16:30,1548.342529,4489.260742,1725.922485
5/25/2015 16:45,1558.309204,4502.88623,1771.460815
5/25/2015 17:00,1558.309204,4508.018555,1760.813232
5/25/2015 17:15,1558.309204,4501.04541,1760.813232
5/25/2015 17:30,1584.094116,4508.018555,1763.295044
5/25/2015 17:45,1569.002441,4471.86084,1763.295044
5/25/2015 18:00,1526.719604,4460.331055,1763.295044
5/25/2015 18:15,1524.037231,4460.331055,1809.933472
5/25/2015 18:30,1517.742065,4521.891113,1921.672607
5/25/2015 18:45,1531.849609,4596.867676,1957.933716
5/25/2015 19:00,1533.477051,4619.257324,1957.933716
5/25/2015 19:15,1543.091553,4623.947754,1924.79187
5/25/2015 19:30,1512.411377,4615.565918,1883.094604
5/25/2015 19:45,1510.949951,4550.126465,1876.800537
5/25/2015 20:00,1503.640991,4550.126465,1843.936768
5/25/2015 20:15,1489.09668,4529.319336,1828.916748
5/25/2015 20:30,1483.850098,4508.438965,1817.166138
5/25/2015 20:45,1460.099976,4548.03125,1797.723267
5/25/2015 21:00,1457.472656,4573.375488,1752.947876
5/25/2015 21:15,1431.760986,4568.616699,1752.947876
5/25/2015 21:30,1391.568848,4531.504395,1728.24939
5/25/2015 21:45,1381.143433,4490.227539,1703.618774
5/25/2015 22:00,1379.841797,4392.307617,1694.233643
5/25/2015 22:15,1368.731445,4315.365234,1670.907715
5/25/2015 22:30,1357.854492,4284.314941,1653.859253
5/25/2015 22:45,1337.142334,4243.981934,1624.642212
5/25/2015 23:00,1326.069458,4184.396484,1624.642212
5/25/2015 23:15,1298.606201,4090.730957,1622.144043
5/25/2015 23:30,1289.674927,3976.458984,1609.276123
5/25/2015 23:45,1271.560913,3825.242676,1493.244629
5/26/2015 0:00,1277.536987,3759.741943,1464.464966
5/26/2015 0:15,1269.929321,3720.956543,1459.314819
5/26/2015 0:30,1277.536987,3689.891602,1455.746948
5/26/2015 0:45,1271.560913,3634.612549,1433.689453
5/26/2015 1:00,1267.029541,3576.768066,1433.689453
5/26/2015 1:15,1256.117188,3552.35498,1408.290161
5/26/2015 1:30,1248.318237,3519.72998,1333.570679
5/26/2015 1:45,1248.318237,3519.719482,1315.224976
5/26/2015 2:00,1249.681519,3473.378418,1297.382935
5/26/2015 2:15,1267.40332,3403.899414,1305.788574
5/26/2015 2:30,1279.78833,3396.004639,1297.362915
5/26/2015 2:45,1287.418823,3407.08252,1279.515137
5/26/2015 3:00,1274.845703,3391.710938,1223.229858
5/26/2015 3:15,1275.747437,3346.751709,1223.229858
5/26/2015 3:30,1274.845703,3311.414795,1209.893066
5/26/2015 3:45,1278.526733,3282.951904,1219.847412
5/26/2015 4:00,1285.475098,3282.951904,1224.962036
5/26/2015 4:15,1341.383789,3280.850342,1210.618286
5/26/2015 4:30,1363.854858,3310.481689,1194.422119
5/26/2015 4:45,1391.461426,3355.209717,1201.513062
5/26/2015 5:00,1450.122803,3373.614258,1195.426147
5/26/2015 5:15,1474.621704,3395.000732,1195.426147
5/26/2015 5:30,1499.218506,3658.334473,1240.381104
5/26/2015 5:45,1553.836914,3717.373779,1254.454224
5/26/2015 6:00,1642.442871,3776.859619,1273.259033
5/26/2015 6:15,1656.577515,3881.597412,1316.27417
5/26/2015 6:30,1656.577515,3920.789307,1327.439453
5/26/2015 6:45,1652.776733,4179.170898,1383.245605
5/26/2015 7:00,1625.367432,4368.707031,1437.985352
5/26/2015 7:15,1573.193359,4600.993164,1449.243286
5/26/2015 7:30,1557.539551,4680.017578,1491.286987
5/26/2015 7:45,1532.342651,4754.416016,1620.080811
5/26/2015 8:00,1522.993286,4968.448242,1702.991577
5/26/2015 8:15,1519.8479,4984.46875,1748.316528
5/26/2015 8:30,1489.694214,5008.027344,1807.96106
5/26/2015 8:45,1455.199463,5008.027344,1903.262573
5/26/2015 9:00,1423.81543,4879.771484,1911.149658
5/26/2015 9:15,1419.817993,4767.29541,1911.149658
5/26/2015 9:30,1432.937256,4705.053711,1892.73291
5/26/2015 9:45,1436.345093,4662.396973,1781.242188
5/26/2015 10:00,1428.645752,4684.276367,1752.631226
5/26/2015 10:15,1433.731812,4657.651855,1729.951294
5/26/2015 10:30,1430.860229,4654.620605,1722.842285
5/26/2015 10:45,1416.496704,4586.875488,1631.613037
5/26/2015 11:00,1413.614136,4586.875488,1626.28772
5/26/2015 11:15,1413.614136,4586.875488,1626.28772
5/26/2015 11:30,1412.524292,4570.89502,1629.762695
5/26/2015 11:45,1425.641479,4612.070801,1665.947388
5/26/2015 12:00,1425.641479,4612.070801,1665.947388
5/26/2015 12:15,1425.641479,4553.713867,1665.947388
5/26/2015 12:30,1405.529175,4518.274414,1608.213867
5/26/2015 12:45,1412.509521,4511.244629,1608.213867
5/26/2015 13:00,1405.272705,4484.79248,1608.213867
5/26/2015 13:15,1392.497559,4475.420898,1648.769897
5/26/2015 13:30,1399.668579,4432.692871,1654.877563
5/26/2015 13:45,1403.970337,4411.556641,1678.76001
5/26/2015 14:00,1399.476318,4411.556641,1656.774292
5/26/2015 14:15,1377.627319,4409.207031,1656.774292
5/26/2015 14:30,1360.999268,4406.856445,1687.641479
5/26/2015 14:45,1361.196777,4390.714844,1691.161499
5/26/2015 15:00,1359.789185,4321.432617,1691.161499
5/26/2015 15:15,1367.656738,4299.43457,1691.161499
5/26/2015 15:30,1375.239014,4283.280762,1574.458252
5/26/2015 15:45,1396.751221,4241.682617,1541.606323
5/26/2015 16:00,1396.751221,4251.893066,1533.86084
5/26/2015 16:15,1404.978149,4186.06543,1541.606323
5/26/2015 16:30,1404.978149,4248.399414,1537.257935
5/26/2015 16:45,1427.484253,4199.933594,1530.371826
5/26/2015 17:00,1427.484253,4241.388184,1540.655884
5/26/2015 17:15,1430.380493,4210.516602,1545.736206
5/26/2015 17:30,1420.176758,4215.157227,1545.736206
5/26/2015 17:45,1431.655884,4215.157227,1543.26416
5/26/2015 18:00,1419.360107,4216.57666,1543.26416
5/26/2015 18:15,1419.360107,4217.477051,1508.348022
5/26/2015 18:30,1431.092163,4218.897461,1495.383667
5/26/2015 18:45,1424.828979,4218.897461,1482.111206
5/26/2015 19:00,1423.888184,4218.897461,1468.837646
5/26/2015 19:15,1423.888184,4223.395996,1468.837646
5/26/2015 19:30,1428.210815,4234.99707,1472.16333
5/26/2015 19:45,1425.163086,4221.066895,1458.869141
5/26/2015 20:00,1424.108154,4239.635742,1457.794922
5/26/2015 20:15,1419.5177,4239.635742,1488.347534
5/26/2015 20:30,1377.321777,4243.003906,1457.794922
5/26/2015 20:45,1359.973511,4261.751465,1457.794922
5/26/2015 21:00,1344.810913,4269.460449,1487.666992
5/26/2015 21:15,1342.006714,4269.460449,1488.347534
5/26/2015 21:30,1352.231445,4261.751465,1473.018677
5/26/2015 21:45,1325.27417,4257.094727,1475.936035
5/26/2015 22:00,1318.564819,4189.744141,1466.438965
5/26/2015 22:15,1254.818359,4091.957764,1452.014771
5/26/2015 22:30,1232.595459,4046.026123,1452.014771
5/26/2015 22:45,1219.939575,3957.51001,1435.887573
5/26/2015 23:00,1216.875122,3819.612061,1418.338501
5/26/2015 23:15,1211.743774,3748.315918,1389.354492
5/26/2015 23:30,1207.220581,3724.075439,1364.608032
5/26/2015 23:45,1200.924683,3614.865723,1308.559937
5/27/2015 0:00,1200.924683,3569.54248,1273.258545
5/27/2015 0:15,1180.968628,3553.255615,1245.866089
5/27/2015 0:30,1157.060669,3488.795654,1203.233032
5/27/2015 0:45,1152.3302,3427.559326,1195.102783
5/27/2015 1:00,1157.060669,3351.179443,1159.386597
5/27/2015 1:15,1157.060669,3336.14502,1157.10498
5/27/2015 1:30,1165.781494,3316.809814,1120.682251
5/27/2015 1:45,1165.781494,3288.872803,1120.682251
5/27/2015 2:00,1165.781494,3256.625488,1100.911743
5/27/2015 2:15,1150.514771,3188.353271,1086.237305
5/27/2015 2:30,1146.559326,3188.353271,1066.279785
5/27/2015 2:45,1146.238159,3146.236572,1045.671997
5/27/2015 3:00,1146.238159,3176.35083,1035.892578
5/27/2015 3:15,1167.381958,3165.760742,1035.892578
5/27/2015 3:30,1186.803101,3164.312988,994.3057861
5/27/2015 3:45,1209.726318,3142.536377,987.0170288
5/27/2015 4:00,1221.68689,3142.536377,986.1515503
5/27/2015 4:15,1223.041382,3107.285645,993.427063
5/27/2015 4:30,1225.750732,3120.465576,993.427063
5/27/2015 4:45,1241.177124,3118.543457,993.427063
5/27/2015 5:00,1309.912354,3126.707031,1018.557983
5/27/2015 5:15,1354.166504,3205.540039,1032.016968
5/27/2015 5:30,1455.788452,3236.495605,1037.740601
5/27/2015 5:45,1472.882813,3293.552979,1031.729004
5/27/2015 6:00,1500.460571,3431.763184,1023.525696
5/27/2015 6:15,1500.460571,3524.301025,1032.918457
5/27/2015 6:30,1503.116577,3654.625244,1062.276733
5/27/2015 6:45,1486.616333,3901.930664,1116.26062
5/27/2015 7:00,1473.302979,4053.779785,1149.257202
5/27/2015 7:15,1449.139771,4313.548828,1158.864746
5/27/2015 7:30,1446.31958,4475.690918,1241.24292
5/27/2015 7:45,1435.03479,4514.530762,1344.17395
5/27/2015 8:00,1418.399536,4612.244141,1416.483398
5/27/2015 8:15,1389.762207,4661.536133,1436.913574
5/27/2015 8:30,1379.940308,4634.73877,1488.934692
5/27/2015 8:45,1375.729858,4630.787598,1550.462158
5/27/2015 9:00,1360.915405,4547.98877,1550.462158
5/27/2015 9:15,1358.13855,4504.089844,1507.883423
5/27/2015 9:30,1357.860229,4456.407227,1507.883423
5/27/2015 9:45,1350.918457,4429.041016,1504.537109
5/27/2015 10:00,1336.697876,4335.48877,1463.7677
5/27/2015 10:15,1327.226318,4293.708008,1458.989868
5/27/2015 10:30,1327.565552,4239.591309,1458.989868
5/27/2015 10:45,1326.508057,4239.591309,1471.3396
5/27/2015 11:00,1326.508057,4286.397461,1488.122925
5/27/2015 11:15,1328.087891,4257.035645,1488.122925
5/27/2015 11:30,1328.087891,4257.035645,1488.122925
5/27/2015 11:45,1327.895996,4257.035645,1551.690674
5/27/2015 12:00,1328.087891,4224.722168,1558.769531
5/27/2015 12:15,1307.122681,4200.255859,1478.763184
5/27/2015 12:30,1304.362061,4176.546875,1569.907593
5/27/2015 12:45,1318.304932,4179.267578,1569.907593
5/27/2015 13:00,1322.143188,4146.582031,1525.251221
5/27/2015 13:15,1329.465576,4100.773438,1510.76001
5/27/2015 13:30,1335.157227,4058.832764,1510.76001
5/27/2015 13:45,1329.465576,4056.515137,1497.906128
5/27/2015 14:00,1298.944092,4058.832764,1497.906128
5/27/2015 14:15,1278.934937,4040.582764,1491.675781
5/27/2015 14:30,1276.622314,3973.632568,1466.244507
5/27/2015 14:45,1278.277466,3944.49292,1478.060059
5/27/2015 15:00,1283.033081,3917.196533,1471.4375
5/27/2015 15:15,1290.869995,3912.202881,1471.4375
5/27/2015 15:30,1290.869995,3897.51001,1482.327148
5/27/2015 15:45,1290.869995,3895.935059,1482.327148
